date,url,contract,current_price,average_price,number_deals,volume_MT,amount_RUB
2018-05-15,http://fs.moex.com/files/16935/27601,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-15,http://fs.moex.com/files/16935/27601,FSGYFO,33500.0,,0.0,0.0,0.0
2018-05-15,http://fs.moex.com/files/16935/27601,FSGCFO,33800.0,33800.0,1.0,20.0,676000.0
2018-05-14,http://fs.moex.com/files/16930/27595,FSGCFO,33000.0,,0.0,0.0,0.0
2018-05-14,http://fs.moex.com/files/16930/27595,FSGYFO,33500.0,33500.0,1.0,700.0,23450000.0
2018-05-14,http://fs.moex.com/files/16930/27595,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-11,http://fs.moex.com/files/16923/27585,FSGYFO,26499.0,,0.0,0.0,0.0
2018-05-11,http://fs.moex.com/files/16923/27585,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-11,http://fs.moex.com/files/16923/27585,FSGCFO,33000.0,,0.0,0.0,0.0
2018-05-10,http://fs.moex.com/files/16918/27575,FSGYFO,26499.0,,0.0,0.0,0.0
2018-05-10,http://fs.moex.com/files/16918/27575,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-10,http://fs.moex.com/files/16918/27575,FSGCFO,33000.0,,0.0,0.0,0.0
2018-05-08,http://fs.moex.com/files/16911/27560,FSGYFO,26499.0,,0.0,0.0,0.0
2018-05-08,http://fs.moex.com/files/16911/27560,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-08,http://fs.moex.com/files/16911/27560,FSGCFO,33000.0,,0.0,0.0,0.0
2018-05-07,http://fs.moex.com/files/16902/27547,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-07,http://fs.moex.com/files/16902/27547,FSGYFO,26499.0,,0.0,0.0,0.0
2018-05-07,http://fs.moex.com/files/16902/27547,FSGCFO,33000.0,33000.0,1.0,20.0,660000.0
2018-05-04,http://fs.moex.com/files/16897/27538,FSGCFO,33000.0,33000.0,1.0,20.0,660000.0
2018-05-04,http://fs.moex.com/files/16897/27538,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-04,http://fs.moex.com/files/16897/27538,FSGYFO,26499.0,,0.0,0.0,0.0
2018-05-03,http://fs.moex.com/files/16892/27515,FSGCFO,30998.0,,0.0,0.0,0.0
2018-05-03,http://fs.moex.com/files/16892/27515,FSGYFO,26499.0,,0.0,0.0,0.0
2018-05-03,http://fs.moex.com/files/16892/27515,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-28,http://fs.moex.com/files/16885/27504,FSGYFO,26499.0,,0.0,0.0,0.0
2018-04-28,http://fs.moex.com/files/16885/27504,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-28,http://fs.moex.com/files/16885/27504,FSGCFO,30998.0,,0.0,0.0,0.0
2018-04-27,http://fs.moex.com/files/16880/27500,FSGCFO,31801.0,31801.0,1.0,20.0,636020.0
2018-04-27,http://fs.moex.com/files/16880/27500,FSGYFO,30998.0,,0.0,0.0,0.0
2018-04-27,http://fs.moex.com/files/16880/27500,FSGPFO,29482.96,,0.0,0.0,0.0
2018-04-26,http://fs.moex.com/files/16869/27485,FSGCFO,30998.0,30998.0,1.0,100.0,3099800.0
2018-04-26,http://fs.moex.com/files/16869/27485,FSGPFO,29482.96,,0.0,0.0,0.0
2018-04-26,http://fs.moex.com/files/16869/27485,FSGYFO,31200.0,31200.0,1.0,300.0,9360000.0
2018-04-25,http://fs.moex.com/files/16860/27476,FSGCFO,30998.0,30998.0,1.0,40.0,1239920.0
2018-04-25,http://fs.moex.com/files/16860/27476,FSGPFO,29482.96,,0.0,0.0,0.0
2018-04-25,http://fs.moex.com/files/16860/27476,FSGYFO,30998.0,,0.0,0.0,0.0
2018-04-24,http://fs.moex.com/files/16838/27439,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-24,http://fs.moex.com/files/16838/27439,FSGYFO,26499.0,,0.0,0.0,0.0
2018-04-24,http://fs.moex.com/files/16838/27439,FSGCFO,30998.0,,0.0,0.0,0.0
2018-04-23,http://fs.moex.com/files/16831/27429,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-23,http://fs.moex.com/files/16831/27429,FSGCFO,30998.0,,0.0,0.0,0.0
2018-04-23,http://fs.moex.com/files/16831/27429,FSGYFO,26499.0,,0.0,0.0,0.0
2018-04-20,http://fs.moex.com/files/16824/27419,FSGPFO,29482.96,,0.0,0.0,0.0
2018-04-20,http://fs.moex.com/files/16824/27419,FSGCFO,30998.0,,0.0,0.0,0.0
2018-04-20,http://fs.moex.com/files/16824/27419,FSGYFO,30998.0,,0.0,0.0,0.0
2018-04-19,http://fs.moex.com/files/16818/27412,FSGYFO,30998.0,,0.0,0.0,0.0
2018-04-19,http://fs.moex.com/files/16818/27412,FSGCFO,30998.0,30998.0,1.0,40.0,1239920.0
2018-04-19,http://fs.moex.com/files/16818/27412,FSGPFO,29482.96,,0.0,0.0,0.0
2018-04-18,http://fs.moex.com/files/16804/27381,FSGYFO,26499.0,,0.0,0.0,0.0
2018-04-18,http://fs.moex.com/files/16804/27381,FSGCFO,30998.0,30998.0,2.0,40.0,1239920.0
2018-04-18,http://fs.moex.com/files/16804/27381,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-17,http://fs.moex.com/files/16802/27375,FSGCFO,30998.0,30998.0,1.0,40.0,1239920.0
2018-04-17,http://fs.moex.com/files/16802/27375,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-17,http://fs.moex.com/files/16802/27375,FSGYFO,26499.0,,0.0,0.0,0.0
2018-04-16,http://fs.moex.com/files/16800/27373,FSGYFO,30998.0,30998.0,1.0,40.0,1239920.0
2018-04-16,http://fs.moex.com/files/16800/27373,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-16,http://fs.moex.com/files/16800/27373,FSGCFO,30998.0,30998.0,1.0,40.0,1239920.0
2018-04-13,http://fs.moex.com/files/16792/27341,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-13,http://fs.moex.com/files/16792/27341,FSGYFO,26499.0,,0.0,0.0,0.0
2018-04-13,http://fs.moex.com/files/16792/27341,FSGCFO,30998.0,30998.0,1.0,20.0,619960.0
2018-04-12,http://fs.moex.com/files/16783/27331,FSGYFO,26499.0,,0.0,0.0,0.0
2018-04-12,http://fs.moex.com/files/16783/27331,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-12,http://fs.moex.com/files/16783/27331,FSGCFO,26499.0,,0.0,0.0,0.0
2018-04-11,http://fs.moex.com/files/16777/27323,FSGCFO,31000.0,30952.2381,3.0,420.0,12999940.0
2018-04-11,http://fs.moex.com/files/16777/27323,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-11,http://fs.moex.com/files/16777/27323,FSGYFO,29997.0,29997.0,1.0,20.0,599940.0
2018-04-10,http://fs.moex.com/files/16770/27306,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-10,http://fs.moex.com/files/16770/27306,FSGYFO,29502.0,29502.0,1.0,60.0,1770120.0
2018-04-10,http://fs.moex.com/files/16770/27306,FSGCFO,29502.0,29502.0,2.0,60.0,1770120.0
2018-04-09,http://fs.moex.com/files/16767/27295,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-09,http://fs.moex.com/files/16767/27295,FSGYFO,26499.0,,0.0,0.0,0.0
2018-04-09,http://fs.moex.com/files/16767/27295,FSGCFO,28700.0,28700.0,1.0,20.0,574000.0
2018-04-06,http://fs.moex.com/files/16761/27275,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-06,http://fs.moex.com/files/16761/27275,FSGCFO,26499.0,,0.0,0.0,0.0
2018-04-06,http://fs.moex.com/files/16761/27275,FSGYFO,26499.0,,0.0,0.0,0.0
2018-04-05,http://fs.moex.com/files/16758/27269,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-05,http://fs.moex.com/files/16758/27269,FSGYFO,26499.0,,0.0,0.0,0.0
2018-04-05,http://fs.moex.com/files/16758/27269,FSGCFO,28500.0,28500.0,2.0,200.0,5700000.0
2018-04-04,http://fs.moex.com/files/16755/27259,FSGYFO,26499.0,,0.0,0.0,0.0
2018-04-04,http://fs.moex.com/files/16755/27259,FSGCFO,28500.0,28671.42857,3.0,140.0,4014000.0
2018-04-04,http://fs.moex.com/files/16755/27259,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-03,http://fs.moex.com/files/16741/27224,FSGYFO,26499.0,,0.0,0.0,0.0
2018-04-03,http://fs.moex.com/files/16741/27224,FSGCFO,28700.0,28724.66667,4.0,240.0,6893920.0
2018-04-03,http://fs.moex.com/files/16741/27224,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-02,http://fs.moex.com/files/16730/27211,FSGCFO,28600.0,28600.0,2.0,160.0,4576000.0
2018-04-02,http://fs.moex.com/files/16730/27211,FSGPFO,25988.8,,0.0,0.0,0.0
2018-04-02,http://fs.moex.com/files/16730/27211,FSGYFO,26499.0,,0.0,0.0,0.0
2018-03-30,http://fs.moex.com/files/16715/27198,FSGCFO,28300.0,28418.18182,6.0,220.0,6252000.0
2018-03-30,http://fs.moex.com/files/16715/27198,FSGYFO,26499.0,,0.0,0.0,0.0
2018-03-30,http://fs.moex.com/files/16715/27198,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-29,http://fs.moex.com/files/16712/27192,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-29,http://fs.moex.com/files/16712/27192,FSGYFO,26499.0,,0.0,0.0,0.0
2018-03-29,http://fs.moex.com/files/16712/27192,FSGCFO,28300.0,28277.77778,3.0,180.0,5090000.0
2018-03-28,http://fs.moex.com/files/16709/27188,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-28,http://fs.moex.com/files/16709/27188,FSGYFO,26499.0,,0.0,0.0,0.0
2018-03-28,http://fs.moex.com/files/16709/27188,FSGCFO,28000.0,28043.478260000004,3.0,460.0,12900000.0
2018-03-27,http://fs.moex.com/files/16704/27179,FSGCFO,28600.0,28600.0,1.0,60.0,1716000.0
2018-03-27,http://fs.moex.com/files/16704/27179,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-27,http://fs.moex.com/files/16704/27179,FSGYFO,28000.0,28000.0,1.0,260.0,7280000.0
2018-03-26,http://fs.moex.com/files/16663/27133,FSGYFO,26499.0,,0.0,0.0,0.0
2018-03-26,http://fs.moex.com/files/16663/27133,FSGCFO,28700.0,28700.0,1.0,100.0,2870000.0
2018-03-26,http://fs.moex.com/files/16663/27133,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-23,http://fs.moex.com/files/16610/27076,FSGCFO,28700.0,28700.0,3.0,160.0,4592000.0
2018-03-23,http://fs.moex.com/files/16610/27076,FSGYFO,26499.0,,0.0,0.0,0.0
2018-03-23,http://fs.moex.com/files/16610/27076,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-22,http://fs.moex.com/files/16605/27054,FSGCFO,29100.0,29100.0,1.0,100.0,2910000.0
2018-03-22,http://fs.moex.com/files/16605/27054,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-22,http://fs.moex.com/files/16605/27054,FSGYFO,26499.0,,0.0,0.0,0.0
2018-03-21,http://fs.moex.com/files/16594/27027,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-21,http://fs.moex.com/files/16594/27027,FSGCFO,29200.0,29200.0,1.0,40.0,1168000.0
2018-03-21,http://fs.moex.com/files/16594/27027,FSGYFO,26499.0,,0.0,0.0,0.0
2018-03-20,http://fs.moex.com/files/16585/27015,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-20,http://fs.moex.com/files/16585/27015,FSGCFO,26499.0,,0.0,0.0,0.0
2018-03-20,http://fs.moex.com/files/16585/27015,FSGYFO,26499.0,,0.0,0.0,0.0
2018-03-19,http://fs.moex.com/files/16582/27010,FSGCFO,26499.0,,0.0,0.0,0.0
2018-03-19,http://fs.moex.com/files/16582/27010,FSGYFO,26499.0,,0.0,0.0,0.0
2018-03-19,http://fs.moex.com/files/16582/27010,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-16,http://fs.moex.com/files/16577/26997,FSGYFO,26499.0,,0.0,0.0,0.0
2018-03-16,http://fs.moex.com/files/16577/26997,FSGCFO,26499.0,,0.0,0.0,0.0
2018-03-16,http://fs.moex.com/files/16577/26997,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-15,http://fs.moex.com/files/16567/26987,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-15,http://fs.moex.com/files/16567/26987,FSGCFO,29502.0,29502.0,1.0,40.0,1180080.0
2018-03-15,http://fs.moex.com/files/16567/26987,FSGYFO,28105.0,,0.0,0.0,0.0
2018-03-14,http://fs.moex.com/files/16562/26978,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-14,http://fs.moex.com/files/16562/26978,FSGYFO,28105.0,,0.0,0.0,0.0
2018-03-14,http://fs.moex.com/files/16562/26978,FSGCFO,28600.0,28699.0,2.0,80.0,2295920.0
2018-03-13,http://fs.moex.com/files/16551/26965,FSGCFO,27800.0,28176.25,4.0,160.0,4508200.0
2018-03-13,http://fs.moex.com/files/16551/26965,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-13,http://fs.moex.com/files/16551/26965,FSGYFO,28105.0,28105.0,1.0,40.0,1124200.0
2018-03-12,http://fs.moex.com/files/16540/26952,FSGYFO,26499.0,,0.0,0.0,0.0
2018-03-12,http://fs.moex.com/files/16540/26952,FSGCFO,27797.0,27837.6,3.0,100.0,2783760.0
2018-03-12,http://fs.moex.com/files/16540/26952,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-07,http://fs.moex.com/files/16532/26942,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-07,http://fs.moex.com/files/16532/26942,FSGYFO,25003.0,,0.0,0.0,0.0
2018-03-07,http://fs.moex.com/files/16532/26942,FSGCFO,26697.0,,0.0,0.0,0.0
2018-03-06,http://fs.moex.com/files/16526/26929,FSGYFO,25003.0,,0.0,0.0,0.0
2018-03-06,http://fs.moex.com/files/16526/26929,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-06,http://fs.moex.com/files/16526/26929,FSGCFO,26697.0,,0.0,0.0,0.0
2018-03-05,http://fs.moex.com/files/16521/26908,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-05,http://fs.moex.com/files/16521/26908,FSGCFO,26994.0,26996.0,2.0,120.0,3239520.0
2018-03-05,http://fs.moex.com/files/16521/26908,FSGYFO,25003.0,,0.0,0.0,0.0
2018-03-02,http://fs.moex.com/files/16511/26890,FSGPFO,25988.8,,0.0,0.0,0.0
2018-03-02,http://fs.moex.com/files/16511/26890,FSGCFO,26697.0,26762.8,3.0,100.0,2676280.0
2018-03-02,http://fs.moex.com/files/16511/26890,FSGYFO,25003.0,,0.0,0.0,0.0
2018-03-01,http://fs.moex.com/files/16497/26871,FSGYFO,26499.0,26499.0,1.0,20.0,1059960.0
2018-03-01,http://fs.moex.com/files/16497/26871,FSGCFO,26499.0,26499.0,1.0,40.0,1059960.0
2018-03-01,http://fs.moex.com/files/16497/26871,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-28,http://fs.moex.com/files/16490/26859,FSGYFO,25003.0,,0.0,0.0,0.0
2018-02-28,http://fs.moex.com/files/16490/26859,FSGCFO,26499.0,26499.0,1.0,40.0,1059960.0
2018-02-28,http://fs.moex.com/files/16490/26859,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-27,http://fs.moex.com/files/16485/26854,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-27,http://fs.moex.com/files/16485/26854,FSGYFO,26800.0,,0.0,0.0,0.0
2018-02-27,http://fs.moex.com/files/16485/26854,FSGCFO,26499.0,26499.0,1.0,40.0,1059960.0
2018-02-26,http://fs.moex.com/files/16478/26846,FSGYFO,26800.0,,0.0,0.0,0.0
2018-02-26,http://fs.moex.com/files/16478/26846,FSGCFO,26499.0,,0.0,0.0,0.0
2018-02-26,http://fs.moex.com/files/16478/26846,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-22,http://fs.moex.com/files/16466/26833,FSGCFO,26499.0,,0.0,0.0,0.0
2018-02-22,http://fs.moex.com/files/16466/26833,FSGYFO,26800.0,,0.0,0.0,0.0
2018-02-22,http://fs.moex.com/files/16466/26833,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-21,http://fs.moex.com/files/16457/26826,FSGYFO,26800.0,,0.0,0.0,0.0
2018-02-21,http://fs.moex.com/files/16457/26826,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-21,http://fs.moex.com/files/16457/26826,FSGCFO,26499.0,26499.0,1.0,20.0,529980.0
2018-02-20,http://fs.moex.com/files/16450/26816,FSGCFO,26499.0,26499.0,1.0,40.0,1059960.0
2018-02-20,http://fs.moex.com/files/16450/26816,FSGYFO,26800.0,,0.0,0.0,0.0
2018-02-20,http://fs.moex.com/files/16450/26816,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-19,http://fs.moex.com/files/16447/26807,FSGPFO,25483.67,,0.0,0.0,0.0
2018-02-19,http://fs.moex.com/files/16447/26807,FSGYFO,26800.0,,0.0,0.0,0.0
2018-02-19,http://fs.moex.com/files/16447/26807,FSGCFO,26499.0,26499.0,1.0,20.0,529980.0
2018-02-16,http://fs.moex.com/files/16431/26789,FSGPFO,25483.67,,0.0,0.0,0.0
2018-02-16,http://fs.moex.com/files/16431/26789,FSGYFO,26800.0,,0.0,0.0,0.0
2018-02-16,http://fs.moex.com/files/16431/26789,FSGCFO,26499.0,,0.0,0.0,0.0
2018-02-15,http://fs.moex.com/files/16427/26784,FSGYFO,25003.0,,0.0,0.0,0.0
2018-02-15,http://fs.moex.com/files/16427/26784,FSGCFO,26895.0,26895.0,1.0,20.0,537900.0
2018-02-15,http://fs.moex.com/files/16427/26784,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-14,http://fs.moex.com/files/16423/26780,FSGYFO,26499.0,26499.0,1.0,40.0,1059960.0
2018-02-14,http://fs.moex.com/files/16423/26780,FSGCFO,26499.0,,0.0,0.0,0.0
2018-02-14,http://fs.moex.com/files/16423/26780,FSGPFO,25483.67,,0.0,0.0,0.0
2018-02-13,http://fs.moex.com/files/16417/26764,FSGPFO,25483.67,,0.0,0.0,0.0
2018-02-13,http://fs.moex.com/files/16417/26764,FSGCFO,26895.0,26895.0,1.0,40.0,1075800.0
2018-02-13,http://fs.moex.com/files/16417/26764,FSGYFO,26499.0,26499.0,1.0,40.0,1059960.0
2018-02-12,http://fs.moex.com/files/16413/26759,FSGYFO,26202.0,26202.0,1.0,20.0,524040.0
2018-02-12,http://fs.moex.com/files/16413/26759,FSGCFO,26400.0,26400.0,1.0,20.0,528000.0
2018-02-12,http://fs.moex.com/files/16413/26759,FSGPFO,25483.67,,0.0,0.0,0.0
2018-02-09,http://fs.moex.com/files/16406/26752,FSGYFO,26202.0,26202.0,1.0,20.0,524040.0
2018-02-09,http://fs.moex.com/files/16406/26752,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-09,http://fs.moex.com/files/16406/26752,FSGCFO,26499.0,26499.0,1.0,20.0,529980.0
2018-02-08,http://fs.moex.com/files/16403/26743,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-08,http://fs.moex.com/files/16403/26743,FSGCFO,26499.0,26499.0,1.0,20.0,529980.0
2018-02-08,http://fs.moex.com/files/16403/26743,FSGYFO,26800.0,,0.0,0.0,0.0
2018-02-07,http://fs.moex.com/files/16394/26731,FSGCFO,26499.0,,0.0,0.0,0.0
2018-02-07,http://fs.moex.com/files/16394/26731,FSGPFO,25483.67,,0.0,0.0,0.0
2018-02-07,http://fs.moex.com/files/16394/26731,FSGYFO,26800.0,,0.0,0.0,0.0
2018-02-06,http://fs.moex.com/files/16390/26725,FSGCFO,23000.0,,0.0,0.0,0.0
2018-02-06,http://fs.moex.com/files/16390/26725,FSGYFO,24005.0,,0.0,0.0,0.0
2018-02-06,http://fs.moex.com/files/16390/26725,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-05,http://fs.moex.com/files/16386/26719,FSGYFO,24005.0,,0.0,0.0,0.0
2018-02-05,http://fs.moex.com/files/16386/26719,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-05,http://fs.moex.com/files/16386/26719,FSGCFO,26499.0,26499.0,1.0,40.0,1059960.0
2018-02-02,http://fs.moex.com/files/16362/26670,FSGYFO,24005.0,,0.0,0.0,0.0
2018-02-02,http://fs.moex.com/files/16362/26670,FSGCFO,26697.0,,0.0,0.0,0.0
2018-02-02,http://fs.moex.com/files/16362/26670,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-01,http://fs.moex.com/files/16341/26645,FSGPFO,25988.8,,0.0,0.0,0.0
2018-02-01,http://fs.moex.com/files/16341/26645,FSGYFO,24005.0,,0.0,0.0,0.0
2018-02-01,http://fs.moex.com/files/16341/26645,FSGCFO,23000.0,,0.0,0.0,0.0
2018-01-31,http://fs.moex.com/files/16334/26636,FSGYFO,24005.0,,0.0,0.0,0.0
2018-01-31,http://fs.moex.com/files/16334/26636,FSGCFO,23000.0,,0.0,0.0,0.0
2018-01-31,http://fs.moex.com/files/16334/26636,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-30,http://fs.moex.com/files/16328/26624,FSGCFO,23000.0,,0.0,0.0,0.0
2018-01-30,http://fs.moex.com/files/16328/26624,FSGYFO,24005.0,,0.0,0.0,0.0
2018-01-30,http://fs.moex.com/files/16328/26624,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-29,http://fs.moex.com/files/16323/26605,FSGCFO,23000.0,,0.0,0.0,0.0
2018-01-29,http://fs.moex.com/files/16323/26605,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-29,http://fs.moex.com/files/16323/26605,FSGYFO,26800.0,26800.0,1.0,300.0,8040000.0
2018-01-26,http://fs.moex.com/files/16317/26599,FSGCFO,26800.0,26800.0,1.0,100.0,2680000.0
2018-01-26,http://fs.moex.com/files/16317/26599,FSGYFO,24005.0,,0.0,0.0,0.0
2018-01-26,http://fs.moex.com/files/16317/26599,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-25,http://fs.moex.com/files/16314/26592,FSGYFO,26499.0,26499.0,3.0,60.0,26499.0
2018-01-25,http://fs.moex.com/files/16314/26592,FSGCFO,27000.0,26848.5,4.0,120.0,27000.0
2018-01-25,http://fs.moex.com/files/16314/26592,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-24,http://fs.moex.com/files/16306/26580,FSGCFO,26499.0,26499.0,1.0,60.0,1589940.0
2018-01-24,http://fs.moex.com/files/16306/26580,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-24,http://fs.moex.com/files/16306/26580,FSGYFO,24005.0,,0.0,0.0,0.0
2018-01-23,http://fs.moex.com/files/16303/26573,FSGYFO,24005.0,,0.0,0.0,0.0
2018-01-23,http://fs.moex.com/files/16303/26573,FSGCFO,25498.0,25498.0,2.0,60.0,1529880.0
2018-01-23,http://fs.moex.com/files/16303/26573,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-22,http://fs.moex.com/files/16300/26569,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-22,http://fs.moex.com/files/16300/26569,FSGYFO,25498.0,25498.0,2.0,60.0,1529880.0
2018-01-22,http://fs.moex.com/files/16300/26569,FSGCFO,25201.0,25201.0,1.0,20.0,504020.0
2018-01-19,http://fs.moex.com/files/16287/26534,FSGCFO,24002.0,,0.0,0.0,0.0
2018-01-19,http://fs.moex.com/files/16287/26534,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-19,http://fs.moex.com/files/16287/26534,FSGYFO,25498.0,25498.0,2.0,60.0,1529880.0
2018-01-18,http://fs.moex.com/files/16281/26521,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-18,http://fs.moex.com/files/16281/26521,FSGCFO,24002.0,,0.0,0.0,0.0
2018-01-18,http://fs.moex.com/files/16281/26521,FSGYFO,25498.0,25498.0,2.0,60.0,1529880.0
2018-01-17,http://fs.moex.com/files/16269/26507,FSGYFO,24005.0,,0.0,0.0,0.0
2018-01-17,http://fs.moex.com/files/16269/26507,FSGCFO,25201.0,25201.0,2.0,60.0,1512060.0
2018-01-17,http://fs.moex.com/files/16269/26507,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-16,http://fs.moex.com/files/16265/26495,FSGYFO,25210.0,25210.0,1.0,20.0,504200.0
2018-01-16,http://fs.moex.com/files/16265/26495,FSGCFO,24904.0,24904.0,1.0,20.0,498080.0
2018-01-16,http://fs.moex.com/files/16265/26495,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-15,http://fs.moex.com/files/16262/26481,FSGYFO,25003.0,25003.0,1.0,20.0,500060.0
2018-01-15,http://fs.moex.com/files/16262/26481,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-15,http://fs.moex.com/files/16262/26481,FSGCFO,24695.0,24695.0,1.0,20.0,493900.0
2018-01-12,http://fs.moex.com/files/16252/26471,FSGYFO,24005.0,,0.0,0.0,0.0
2018-01-12,http://fs.moex.com/files/16252/26471,FSGCFO,23000.0,,0.0,0.0,0.0
2018-01-12,http://fs.moex.com/files/16252/26471,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-11,http://fs.moex.com/files/16248/26462,FSGCFO,24497.0,24497.0,1.0,20.0,489940.0
2018-01-11,http://fs.moex.com/files/16248/26462,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-11,http://fs.moex.com/files/16248/26462,FSGYFO,25498.0,25498.0,1.0,20.0,509960.0
2018-01-10,http://fs.moex.com/files/16240/26433,FSGYFO,25498.0,25498.0,1.0,20.0,509960.0
2018-01-10,http://fs.moex.com/files/16240/26433,FSGPFO,25988.8,,0.0,0.0,0.0
2018-01-10,http://fs.moex.com/files/16240/26433,FSGCFO,24497.0,24497.0,1.0,20.0,489940.0
2018-01-09,http://fs.moex.com/files/16228/26393,FSGCFO,24002.0,24002.0,1.0,20.0,480040.0
2018-01-09,http://fs.moex.com/files/16228/26393,FSGYFO,25003.0,25003.0,1.0,20.0,500060.0
2018-01-09,http://fs.moex.com/files/16228/26393,FSGPFO,25988.8,,0.0,0.0,0.0
2017-12-29,http://fs.moex.com/files/16218/26373,FSGYFO,24005.0,,0.0,0.0,0.0
2017-12-29,http://fs.moex.com/files/16218/26373,FSGPFO,25988.8,,0.0,0.0,0.0
2017-12-29,http://fs.moex.com/files/16218/26373,FSGCFO,23000.0,,0.0,0.0,0.0
2017-12-28,http://fs.moex.com/files/16194/26337,FSGCFO,23000.0,,0.0,0.0,0.0
2017-12-28,http://fs.moex.com/files/16194/26337,FSGPFO,25988.8,,0.0,0.0,0.0
2017-12-28,http://fs.moex.com/files/16194/26337,FSGYFO,24005.0,,0.0,0.0,0.0
2017-12-27,http://fs.moex.com/files/16186/26299,FSGCFO,24002.0,,0.0,0.0,0.0
2017-12-27,http://fs.moex.com/files/16186/26299,FSGPFO,25988.8,,0.0,0.0,0.0
2017-12-27,http://fs.moex.com/files/16186/26299,FSGYFO,25003.0,,0.0,0.0,0.0
2017-12-26,http://fs.moex.com/files/16183/26298,FSGYFO,25003.0,25003.0,1.0,40.0,1000120.0
2017-12-26,http://fs.moex.com/files/16183/26298,FSGCFO,24002.0,24002.0,1.0,60.0,1440120.0
2017-12-26,http://fs.moex.com/files/16183/26298,FSGPFO,25988.8,,0.0,0.0,0.0
2017-12-25,http://fs.moex.com/files/16180/26297,FSGCFO,24002.0,24002.0,1.0,40.0,960080.0
2017-12-25,http://fs.moex.com/files/16180/26297,FSGYFO,25003.0,25003.0,1.0,40.0,1000120.0
2017-12-25,http://fs.moex.com/files/16180/26297,FSGPFO,25988.8,,0.0,0.0,0.0
